event_id,user_id,event_type,description,category,direction,amount,currency,event_date,settlement_date,status,linked_event_id,flexibility,minimum_allowed_amount,resolved_amount,amount_inr,has_image_evidence
event_17480,user_190,debt_payment,Credit card repayment,debt_repayment,debit,397.0,EUR,2024-07-12,2024-07-12,settled,,fixed,,397.0,35958.71,False
event_17481,user_190,subscription,Video streaming plan,streaming,debit,65.0,EUR,2024-07-10,2024-07-10,settled,,fixed,,65.0,5887.45,False
event_17482,user_190,subscription,Cloud storage plan,cloud_storage,debit,18.0,EUR,2024-07-13,2024-07-13,settled,,fixed,,18.0,1630.37,False
event_17483,user_190,expense,Online retail purchases,shopping,debit,78.13,EUR,2024-07-13,2024-07-13,settled,,fixed,,78.13,7076.71,False
event_17484,user_190,income,Payroll credit,salary,credit,2849.0,EUR,2024-08-15,2024-08-15,settled,,fixed,,2849.0,258051.27,False
event_17485,user_190,expense,Residential rent payment,rent,debit,728.2,EUR,2024-08-03,2024-08-03,settled,,fixed,,728.2,65957.51,False
event_17486,user_190,expense,Electricity and water bill,utilities,debit,177.26,EUR,2024-08-07,2024-08-07,settled,,fixed,,177.26,16055.52,False
event_17487,user_190,debt_payment,Credit card repayment,debt_repayment,debit,397.0,EUR,2024-08-12,2024-08-12,settled,,fixed,,397.0,35958.71,False
event_17488,user_190,subscription,Video streaming plan,streaming,debit,65.0,EUR,2024-08-10,2024-08-10,settled,,fixed,,65.0,5887.45,False
event_17489,user_190,subscription,Cloud storage plan,cloud_storage,debit,18.0,EUR,2024-08-13,2024-08-13,settled,,fixed,,18.0,1630.37,False
event_17490,user_190,expense,Online retail purchases,shopping,debit,72.45,EUR,2024-08-13,2024-08-13,settled,,fixed,,72.45,6562.24,False
event_17491,user_190,income,Payroll credit,salary,credit,2849.0,EUR,2024-09-15,2024-09-15,settled,,fixed,,2849.0,258051.27,False
event_17492,user_190,expense,Residential rent payment,rent,debit,728.2,EUR,2024-09-03,2024-09-03,settled,,fixed,,728.2,65957.51,False
event_17493,user_190,expense,Electricity and water bill,utilities,debit,189.56,EUR,2024-09-07,2024-09-07,settled,,fixed,,189.56,17169.6,False
event_17494,user_190,debt_payment,Credit card repayment,debt_repayment,debit,397.0,EUR,2024-09-12,2024-09-12,settled,,fixed,,397.0,35958.71,False
event_17495,user_190,subscription,Video streaming plan,streaming,debit,65.0,EUR,2024-09-10,2024-09-10,settled,,fixed,,65.0,5887.45,False
event_17496,user_190,subscription,Cloud storage plan,cloud_storage,debit,18.0,EUR,2024-09-13,2024-09-13,settled,,fixed,,18.0,1630.37,False
event_17497,user_190,expense,Online retail purchases,shopping,debit,66.16,EUR,2024-09-13,2024-09-13,settled,,fixed,,66.16,5992.51,False
event_17498,user_190,income,Payroll credit,salary,credit,2849.0,EUR,2024-10-15,2024-10-15,settled,,fixed,,2849.0,258051.27,False
event_17499,user_190,expense,Residential rent payment,rent,debit,728.2,EUR,2024-10-03,2024-10-03,settled,,fixed,,728.2,65957.51,False
event_17500,user_190,expense,Electricity and water bill,utilities,debit,195.37,EUR,2024-10-07,2024-10-07,settled,,fixed,,195.37,17695.85,False
event_17501,user_190,debt_payment,Credit card repayment,debt_repayment,debit,397.0,EUR,2024-10-12,2024-10-12,settled,,fixed,,397.0,35958.71,False
event_17502,user_190,subscription,Video streaming plan,streaming,debit,65.0,EUR,2024-10-10,2024-10-10,settled,,fixed,,65.0,5887.45,False
event_17503,user_190,subscription,Cloud storage plan,cloud_storage,debit,18.0,EUR,2024-10-13,2024-10-13,settled,,fixed,,18.0,1630.37,False
event_17504,user_190,expense,Online retail purchases,shopping,debit,78.93,EUR,2024-10-13,2024-10-13,settled,,fixed,,78.93,7149.17,False
event_17505,user_190,income,Payroll credit,salary,credit,2849.0,EUR,2024-11-15,2024-11-15,settled,,fixed,,2849.0,258051.27,False
event_17506,user_190,income,Promotion arrears payment,salary,credit,1282.05,EUR,2024-11-20,2024-11-20,settled,,fixed,,1282.05,116123.07,False
event_17507,user_190,expense,Residential rent payment,rent,debit,728.2,EUR,2024-11-03,2024-11-03,settled,,fixed,,728.2,65957.51,False
event_17508,user_190,expense,Electricity and water bill,utilities,debit,165.13,EUR,2024-11-07,2024-11-07,settled,,fixed,,165.13,14956.83,False
event_17509,user_190,debt_payment,Credit card repayment,debt_repayment,debit,397.0,EUR,2024-11-12,2024-11-12,settled,,fixed,,397.0,35958.71,False
event_17510,user_190,subscription,Video streaming plan,streaming,debit,65.0,EUR,2024-11-10,2024-11-10,settled,,fixed,,65.0,5887.45,False
event_17511,user_190,subscription,Cloud storage plan,cloud_storage,debit,18.0,EUR,2024-11-13,2024-11-13,settled,,fixed,,18.0,1630.37,False
event_17512,user_190,expense,Online retail purchases,shopping,debit,83.93,EUR,2024-11-13,2024-11-13,settled,,fixed,,83.93,7602.05,False
event_17513,user_190,expense,Residential rent payment,rent,debit,728.2,EUR,2024-12-03,2024-12-03,settled,,fixed,,728.2,65957.51,False
event_17514,user_190,expense,Fresh food shop,groceries,debit,130.13,EUR,2024-06-13,2024-06-13,settled,,fixed,,130.13,11786.67,False
event_17515,user_190,expense,Neighbourhood grocer,groceries,debit,104.41,EUR,2024-06-20,2024-06-20,settled,,fixed,,104.41,9457.05,False
event_17516,user_190,expense,Bulk pantry shop,groceries,debit,92.1,EUR,2024-06-27,2024-06-27,settled,,fixed,,92.1,8342.06,False
event_17517,user_190,expense,Neighbourhood grocer,groceries,debit,85.9,EUR,2024-07-04,2024-07-04,settled,,fixed,,85.9,7780.49,False
event_17518,user_190,expense,Household groceries,groceries,debit,87.24,EUR,2024-07-11,2024-07-11,settled,,fixed,,87.24,7901.86,False
event_17519,user_190,expense,Local market purchase,groceries,debit,125.13,EUR,2024-07-18,2024-07-18,settled,,fixed,,125.13,11333.79,False
event_17520,user_190,expense,Supermarket basket,groceries,debit,89.02,EUR,2024-07-25,2024-07-25,settled,,fixed,,89.02,8063.08,False
event_17521,user_190,expense,Neighbourhood grocer,groceries,debit,84.44,EUR,2024-08-01,2024-08-01,settled,,fixed,,84.44,7648.24,False
event_17522,user_190,expense,Bulk pantry shop,groceries,debit,95.72,EUR,2024-08-08,2024-08-08,settled,,fixed,,95.72,8669.94,False
event_17523,user_190,expense,Household groceries,groceries,debit,100.15,EUR,2024-08-15,2024-08-15,settled,,fixed,,100.15,9071.2,False
event_17524,user_190,expense,Grocery delivery,groceries,debit,100.78,EUR,2024-08-22,2024-08-22,settled,,fixed,,100.78,9128.26,False
event_17525,user_190,expense,Bulk pantry shop,groceries,debit,103.01,EUR,2024-08-29,2024-08-29,settled,,fixed,,103.01,9330.24,False
event_17526,user_190,expense,Household groceries,groceries,debit,129.98,EUR,2024-09-05,2024-09-05,settled,,fixed,,129.98,11773.08,False
event_17527,user_190,expense,Local market purchase,groceries,debit,112.59,EUR,2024-09-12,2024-09-12,settled,,fixed,,112.59,10197.96,False
event_17528,user_190,expense,Supermarket basket,groceries,debit,121.39,EUR,2024-09-19,2024-09-19,settled,,fixed,,121.39,10995.03,False
event_17529,user_190,expense,Fresh food shop,groceries,debit,117.94,EUR,2024-09-26,2024-09-26,settled,,fixed,,117.94,10682.54,False
event_17530,user_190,expense,Supermarket basket,groceries,debit,123.71,EUR,2024-10-03,2024-10-03,settled,,fixed,,123.71,11205.17,False
event_17531,user_190,expense,Local market purchase,groceries,debit,84.34,EUR,2024-10-10,2024-10-10,settled,,fixed,,84.34,7639.19,False
event_17532,user_190,expense,Grocery delivery,groceries,debit,103.55,EUR,2024-10-17,2024-10-17,settled,,fixed,,103.55,9379.15,False
event_17533,user_190,expense,Household groceries,groceries,debit,126.27,EUR,2024-10-24,2024-10-24,settled,,fixed,,126.27,11437.04,False
event_17534,user_190,expense,Local market purchase,groceries,debit,94.45,EUR,2024-10-31,2024-10-31,settled,,fixed,,94.45,8554.91,False
event_17535,user_190,expense,Bulk pantry shop,groceries,debit,101.55,EUR,2024-11-07,2024-11-07,settled,,fixed,,101.55,9198.0,False
event_17536,user_190,expense,Grocery delivery,groceries,debit,120.68,EUR,2024-11-14,2024-11-14,settled,,fixed,,120.68,10930.72,False
event_17537,user_190,expense,Weekly produce market,groceries,debit,123.1,EUR,2024-11-21,2024-11-21,settled,,fixed,,123.1,11149.92,False
event_17538,user_190,expense,Bulk pantry shop,groceries,debit,86.2,EUR,2024-11-28,2024-11-28,settled,,fixed,,86.2,7807.66,False
event_17539,user_190,expense,Bulk pantry shop,groceries,debit,129.55,EUR,2024-12-05,2024-12-05,settled,,fixed,,129.55,11734.13,False
event_17540,user_190,expense,Fuel refill,transport,debit,85.99,EUR,2024-06-14,2024-06-14,settled,,fixed,,85.99,7788.64,False
event_17541,user_190,expense,Ride-hailing trip,transport,debit,70.23,EUR,2024-06-21,2024-06-21,settled,,fixed,,70.23,6361.16,False
event_17542,user_190,expense,Ride-hailing trip,transport,debit,73.43,EUR,2024-06-28,2024-06-28,settled,,fixed,,73.43,6651.0,False
event_17543,user_190,expense,Parking and tolls,transport,debit,64.15,EUR,2024-07-05,2024-07-05,settled,,fixed,,64.15,5810.46,False
event_17544,user_190,expense,Parking and tolls,transport,debit,81.93,EUR,2024-07-12,2024-07-12,settled,,fixed,,81.93,7420.9,False
event_17545,user_190,expense,Ride-hailing trip,transport,debit,71.97,EUR,2024-07-19,2024-07-19,settled,,fixed,,71.97,6518.76,False
event_17546,user_190,expense,Vehicle charging,transport,debit,56.78,EUR,2024-07-26,2024-07-26,settled,,fixed,,56.78,5142.91,False
event_17547,user_190,expense,Metro and bus fares,transport,debit,85.37,EUR,2024-08-02,2024-08-02,settled,,fixed,,85.37,7732.48,False
event_17548,user_190,expense,Parking and tolls,transport,debit,66.27,EUR,2024-08-09,2024-08-09,settled,,fixed,,66.27,6002.48,False
event_17549,user_190,expense,Metro and bus fares,transport,debit,76.23,EUR,2024-08-16,2024-08-16,settled,,fixed,,76.23,6904.62,False
event_17550,user_190,expense,Fuel refill,transport,debit,64.3,EUR,2024-08-23,2024-08-23,settled,,fixed,,64.3,5824.04,False
event_17551,user_190,expense,Rail pass,transport,debit,84.39,EUR,2024-08-30,2024-08-30,settled,,fixed,,84.39,7643.72,False
event_17552,user_190,expense,Local taxi,transport,debit,54.37,EUR,2024-09-06,2024-09-06,settled,,fixed,,54.37,4924.62,False
event_17553,user_190,expense,Parking and tolls,transport,debit,85.66,EUR,2024-09-13,2024-09-13,settled,,fixed,,85.66,7758.75,False
event_17554,user_190,expense,Vehicle charging,transport,debit,88.23,EUR,2024-09-20,2024-09-20,settled,,fixed,,88.23,7991.53,False
event_17555,user_190,expense,Local taxi,transport,debit,72.86,EUR,2024-09-27,2024-09-27,settled,,fixed,,72.86,6599.37,False
event_17556,user_190,expense,Rail pass,transport,debit,81.94,EUR,2024-10-04,2024-10-04,settled,,fixed,,81.94,7421.8,False
event_17557,user_190,expense,Metro and bus fares,transport,debit,89.3,EUR,2024-10-11,2024-10-11,settled,,fixed,,89.3,8088.44,False
event_17558,user_190,expense,Local taxi,transport,debit,63.62,EUR,2024-10-18,2024-10-18,settled,,fixed,,63.62,5762.45,False
event_17559,user_190,expense,Vehicle charging,transport,debit,88.18,EUR,2024-10-25,2024-10-25,settled,,fixed,,88.18,7987.0,False
event_17560,user_190,expense,Fuel refill,transport,debit,68.84,EUR,2024-11-01,2024-11-01,settled,,fixed,,68.84,6235.26,False
event_17561,user_190,expense,Metro and bus fares,transport,debit,82.36,EUR,2024-11-08,2024-11-08,settled,,fixed,,82.36,7459.85,False
event_17562,user_190,expense,Fuel refill,transport,debit,70.2,EUR,2024-11-15,2024-11-15,settled,,fixed,,70.2,6358.44,False
event_17563,user_190,expense,Vehicle charging,transport,debit,64.4,EUR,2024-11-22,2024-11-22,settled,,fixed,,64.4,5833.1,False
event_17564,user_190,expense,Commuter pass,transport,debit,89.44,EUR,2024-11-29,2024-11-29,settled,,fixed,,89.44,8101.13,False
event_17565,user_190,expense,Family dinner,dining,debit,58.41,EUR,2024-06-15,2024-06-15,settled,,reducible,37.5,58.41,5290.55,False
event_17566,user_190,expense,Bakery and snacks,dining,debit,71.4,EUR,2024-06-29,2024-06-29,settled,,reducible,37.5,71.4,6467.13,False
event_17567,user_190,expense,Bakery and snacks,dining,debit,90.26,EUR,2024-07-13,2024-07-13,settled,,reducible,37.5,90.26,8175.4,False
event_17568,user_190,expense,Coffee shop,dining,debit,55.91,EUR,2024-07-27,2024-07-27,settled,,reducible,37.5,55.91,5064.11,False
event_17569,user_190,expense,Bakery and snacks,dining,debit,93.84,EUR,2024-08-10,2024-08-10,settled,,reducible,37.5,93.84,8499.66,False
event_17570,user_190,expense,Weekend food delivery,dining,debit,55.2,EUR,2024-08-24,2024-08-24,settled,,reducible,37.5,55.2,4999.8,False
event_17571,user_190,expense,Family dinner,dining,debit,94.0,EUR,2024-09-07,2024-09-07,settled,,reducible,37.5,94.0,8514.15,False
event_17572,user_190,expense,Bakery and snacks,dining,debit,94.91,EUR,2024-09-21,2024-09-21,settled,,reducible,37.5,94.91,8596.58,False
event_17573,user_190,expense,Bakery and snacks,dining,debit,77.63,EUR,2024-10-05,2024-10-05,settled,,reducible,37.5,77.63,7031.42,False
event_17574,user_190,expense,Weekend food delivery,dining,debit,95.35,EUR,2024-10-19,2024-10-19,settled,,reducible,37.5,95.35,8636.43,False
event_17575,user_190,expense,Weekend food delivery,dining,debit,91.65,EUR,2024-11-02,2024-11-02,settled,,reducible,37.5,91.65,8301.3,False
event_17576,user_190,expense,Neighbourhood restaurant,dining,debit,92.58,EUR,2024-11-16,2024-11-16,settled,,reducible,37.5,92.58,8385.53,False
event_17577,user_190,expense,Coffee shop,dining,debit,73.57,EUR,2024-11-30,2024-11-30,settled,,reducible,37.5,73.57,6663.68,False
event_17578,user_190,expense,Card authorization,shopping,debit,99.72,EUR,2024-11-18,2024-11-20,cancelled,,fixed,,99.72,9032.25,False
event_17579,user_190,expense,Settled card purchase,shopping,debit,99.72,EUR,2024-11-20,2024-11-21,settled,event_17578,fixed,,99.72,9032.25,False
event_17580,user_190,income,Next confirmed salary,salary,credit,2849.0,EUR,2024-12-15,2024-12-15,scheduled,,fixed,,2849.0,258051.27,False
event_17581,user_191,income,Payroll credit,salary,credit,814.0,EUR,2024-12-15,2024-12-15,settled,,fixed,,814.0,73728.93,False
event_17582,user_191,expense,Home association fee,housing,debit,74.0,EUR,2024-12-05,2024-12-05,settled,,fixed,,74.0,6702.63,False
event_17583,user_191,expense,Municipal utilities,utilities,debit,51.21,EUR,2024-12-08,2024-12-08,settled,,fixed,,51.21,4638.4,False
event_17584,user_191,expense,Insurance policy payment,insurance,debit,38.0,EUR,2024-12-09,2024-12-09,settled,,fixed,,38.0,3441.89,False
event_17585,user_191,expense,School fee payment,education,debit,47.0,EUR,2024-12-10,2024-12-10,settled,,fixed,,47.0,4257.08,False
event_17586,user_191,expense,Family healthcare expense,healthcare,debit,37.8,EUR,2024-12-12,2024-12-12,settled,,fixed,,37.8,3423.78,False
event_17587,user_191,expense,Monthly entertainment spend,entertainment,debit,13.23,EUR,2024-12-16,2024-12-16,settled,,fixed,,13.23,1198.32,False
event_17588,user_191,subscription,Online backup subscription,cloud_storage,debit,4.0,EUR,2024-12-14,2024-12-14,settled,,stoppable,,4.0,362.3,False
event_17589,user_191,income,Payroll credit,salary,credit,814.0,EUR,2025-01-15,2025-01-15,settled,,fixed,,814.0,73728.93,False
event_17590,user_191,expense,Home association fee,housing,debit,74.0,EUR,2025-01-05,2025-01-05,settled,,fixed,,74.0,6702.63,False
event_17591,user_191,expense,Municipal utilities,utilities,debit,48.32,EUR,2025-01-08,2025-01-08,settled,,fixed,,48.32,4376.64,False
event_17592,user_191,expense,Insurance policy payment,insurance,debit,38.0,EUR,2025-01-09,2025-01-09,settled,,fixed,,38.0,3441.89,False
event_17593,user_191,expense,School fee payment,education,debit,47.0,EUR,2025-01-10,2025-01-10,settled,,fixed,,47.0,4257.08,False
event_17594,user_191,expense,Family healthcare expense,healthcare,debit,37.24,EUR,2025-01-12,2025-01-12,settled,,fixed,,37.24,3373.05,False
event_17595,user_191,expense,Monthly entertainment spend,entertainment,debit,13.68,EUR,2025-01-16,2025-01-16,settled,,fixed,,13.68,1239.08,False
event_17596,user_191,subscription,Online backup subscription,cloud_storage,debit,4.0,EUR,2025-01-14,2025-01-14,settled,,stoppable,,4.0,362.3,False
event_17597,user_191,income,Payroll credit,salary,credit,814.0,EUR,2025-02-15,2025-02-15,settled,,fixed,,814.0,73728.93,False
event_17598,user_191,expense,Home association fee,housing,debit,74.0,EUR,2025-02-05,2025-02-05,settled,,fixed,,74.0,6702.63,False
event_17599,user_191,expense,Municipal utilities,utilities,debit,43.85,EUR,2025-02-08,2025-02-08,settled,,fixed,,43.85,3971.76,False
event_17600,user_191,expense,Insurance policy payment,insurance,debit,38.0,EUR,2025-02-09,2025-02-09,settled,,fixed,,38.0,3441.89,False
event_17601,user_191,expense,School fee payment,education,debit,47.0,EUR,2025-02-10,2025-02-10,settled,,fixed,,47.0,4257.08,False
event_17602,user_191,expense,Family healthcare expense,healthcare,debit,42.83,EUR,2025-02-12,2025-02-12,settled,,fixed,,42.83,3879.37,False
event_17603,user_191,expense,Monthly entertainment spend,entertainment,debit,13.84,EUR,2025-02-16,2025-02-16,settled,,fixed,,13.84,1253.57,False
event_17604,user_191,subscription,Online backup subscription,cloud_storage,debit,4.0,EUR,2025-02-14,2025-02-14,settled,,stoppable,,4.0,362.3,False
event_17605,user_191,income,Payroll credit,salary,credit,814.0,EUR,2025-03-15,2025-03-15,settled,,fixed,,814.0,73728.93,False
event_17606,user_191,expense,Home association fee,housing,debit,74.0,EUR,2025-03-05,2025-03-05,settled,,fixed,,74.0,6702.63,False
event_17607,user_191,expense,Municipal utilities,utilities,debit,49.81,EUR,2025-03-08,2025-03-08,settled,,fixed,,49.81,4511.59,False
event_17608,user_191,expense,Insurance policy payment,insurance,debit,38.0,EUR,2025-03-09,2025-03-09,settled,,fixed,,38.0,3441.89,False
event_17609,user_191,expense,School fee payment,education,debit,47.0,EUR,2025-03-10,2025-03-10,settled,,fixed,,47.0,4257.08,False
event_17610,user_191,expense,Family healthcare expense,healthcare,debit,38.66,EUR,2025-03-12,2025-03-12,settled,,fixed,,38.66,3501.67,False
event_17611,user_191,expense,Monthly entertainment spend,entertainment,debit,11.85,EUR,2025-03-16,2025-03-16,settled,,fixed,,11.85,1073.33,False
event_17612,user_191,subscription,Online backup subscription,cloud_storage,debit,4.0,EUR,2025-03-14,2025-03-14,settled,,stoppable,,4.0,362.3,False
event_17613,user_191,income,Payroll credit,salary,credit,814.0,EUR,2025-04-15,2025-04-15,settled,,fixed,,814.0,73728.93,False
